0 qid:3847 1:0.18181818181818182 2:0.18181818181818182 3:0.004132231404958678 4:1 5:0.022727272727272728 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #iv_btkVUhZY
0 qid:3193 1:0.1875 2:0.1875 3:0.0001220703125 4:1 5:0.0006510416666666666 6:0 7:0 8:0 9:0.0 10:5.50092496052 11:0.020833333333333332 #W4NCQMed1VY
0 qid:8141 1:0.125 2:0.125 3:0.00043402777777777775 4:1 5:0.003472222222222222 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #W4NCQMed1VY
1 qid:10283 1:0.5 2:0.5 3:0.0009615384615384616 4:1 5:0.0019230769230769232 6:2 7:2.495003006861588 8:2 9:2.495003006861588 10:6.75368792902 11:0.07692307692307693 #rogPDNo8ofg
0 qid:687 1:0.1 2:0.1 3:6.666666666666667e-05 4:1 5:0.0006666666666666666 6:1 7:1.1561628282901595 8:1 9:1.1561628282901595 10:6.13464872061 11:0.04 #rogPDNo8ofg
0 qid:5883 1:0.18 2:0.18 3:9.473684210526315e-05 4:1 5:0.0005263157894736842 6:0 7:0 8:0 9:0.0 10:6.39701298508 11:0.05263157894736842 #W_CFbiB2mas
0 qid:868 1:0.1 2:0.1 3:6.666666666666667e-05 4:1 5:0.0006666666666666666 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #W_CFbiB2mas
0 qid:3281 1:0.1 2:0.1 3:8.333333333333333e-05 4:1 5:0.0008333333333333333 6:0 7:0 8:0 9:0.0 10:7.44683510958 11:0.16666666666666666 #W_CFbiB2mas
0 qid:13623 1:0.1 2:0.1 3:9.523809523809524e-05 4:1 5:0.0009523809523809524 6:0 7:0 8:0 9:0.0 10:7.31330371695 11:0.14285714285714285 #W_CFbiB2mas
0 qid:5439 1:0.1 2:0.1 3:6.666666666666667e-05 4:1 5:0.0006666666666666666 6:0 7:0 8:0 9:0.0 10:7.6009857894 11:0.2 #W_CFbiB2mas
0 qid:7266 1:0.06 2:0.06 3:3.6363636363636366e-06 4:1 5:6.0606060606060605e-05 6:0 7:0 8:0 9:0.0 10:5.95875805415 11:0.03333333333333333 #W_CFbiB2mas
0 qid:4805 1:0.06 2:0.06 3:6.5934065934065935e-06 4:1 5:0.0001098901098901099 6:0 7:0 8:0 9:0.0 10:6.09690839263 11:0.038461538461538464 #W_CFbiB2mas
0 qid:143 1:0.06 2:0.06 3:1.791044776119403e-06 4:1 5:2.9850746268656717e-05 6:0 7:0 8:0 9:0.0 10:5.17323755346 11:0.014925373134328358 #W_CFbiB2mas
0 qid:6160 1:0.06 2:0.06 3:4.9999999999999996e-05 4:1 5:0.0008333333333333333 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #W_CFbiB2mas
0 qid:1203 1:0.06 2:0.06 3:3.2520325203252032e-06 4:1 5:5.4200542005420054e-05 6:0 7:0 8:0 9:0.0 10:5.65507564035 11:0.024390243902439025 #W_CFbiB2mas
0 qid:994 1:0.04 2:0.04 3:6.722689075630252e-06 4:1 5:0.0001680672268907563 6:0 7:0 8:0 9:0.0 10:7.31330371695 11:0.14285714285714285 #W_CFbiB2mas
0 qid:17509 1:0.04 2:0.04 3:7.142857142857143e-06 4:1 5:0.00017857142857142857 6:0 7:0 8:0 9:0.0 10:7.1955206813 11:0.125 #W_CFbiB2mas
0 qid:1383 1:0.04 2:0.04 3:1.6260162601626018e-06 4:1 5:4.065040650406504e-05 6:0 7:0 8:0 9:0.0 10:5.65507564035 11:0.024390243902439025 #W_CFbiB2mas
0 qid:38711 1:0.04 2:0.04 3:3.0769230769230774e-05 4:1 5:0.0007692307692307693 6:0 7:0 8:0 9:0.0 10:8.29413296996 11:0.5 #W_CFbiB2mas
0 qid:5791 1:0.04 2:0.04 3:6.349206349206348e-06 4:1 5:0.00015873015873015873 6:0 7:0 8:0 9:0.0 10:7.31330371695 11:0.14285714285714285 #W_CFbiB2mas
0 qid:284 1:0.04 2:0.04 3:1.9230769230769234e-06 4:1 5:4.8076923076923084e-05 6:0 7:0 8:0 9:0.0 10:6.09690839263 11:0.038461538461538464 #W_CFbiB2mas
0 qid:7447 1:0.04 2:0.04 3:1.777777777777778e-05 4:1 5:0.0004444444444444444 6:0 7:0 8:0 9:0.0 10:8.00645089751 11:0.3333333333333333 #W_CFbiB2mas
